Trade,Stock Name,Order Type,Quantity,Price
33049,Bench,sell,10
282,Bench,buy,10
33050,KING,buy,10
283,Ginger,buy,10
33051,Lab,buy,10
284,Bench,sell,10
33052,KING,sell,10
285,KING,sell,10
33053,Bench,buy,10
286,Bench,sell,10
33054,Ginger,sell,10
287,Lab,sell,10
33055,Bench,sell,10
288,Bench,buy,10
33056,Lab,sell,10
289,Ginger,sell,10
33057,Lab,sell,10
290,Bench,buy,10
33058,KING,buy,10
291,KING,buy,10
33059,Bench,buy,10
292,Ginger,buy,10
33060,Ginger,buy,10
293,Lab,buy,10
33061,Lab,buy,10
294,Bench,sell,10
33062,Ginger,sell,10
295,KING,sell,10
33063,Lab,buy,10
296,KING,sell,10
33064,Ginger,buy,10
297,Bench,buy,10
33065,Lab,sell,10
298,KING,buy,10
33066,KING,sell,10
299,KING,sell,10
33067,Bench,sell,10
300,KING,buy,10
33068,Lab,buy,10
301,KING,sell,10
33069,KING,sell,10
302,KING,buy,10
33070,Lab,sell,10
303,Ginger,sell,10
33071,Lab,sell,10
304,KING,buy,10
33072,KING,buy,10
305,Ginger,buy,10
33073,KING,buy,10
306,KING,sell,10
33074,Bench,buy,10
307,Lab,sell,10
33075,Bench,sell,10
308,KING,sell,10
33076,Lab,buy,10
309,Lab,sell,10
33077,Lab,buy,10
310,Ginger,sell,10
33078,Ginger,sell,10
311,KING,buy,10
33079,Bench,buy,10
312,Ginger,buy,10
33080,Bench,sell,10
313,Lab,buy,10
33081,Ginger,buy,10
314,KING,buy,10
33082,Bench,buy,10
315,Lab,buy,10
33083,Ginger,sell,10
316,Lab,sell,10
33084,Ginger,buy,10
317,Lab,buy,10
33085,Ginger,sell,10
318,Lab,sell,10
33086,Ginger,sell,10
319,Lab,buy,10
33087,Lab,sell,10
320,Bench,sell,10
33088,Lab,sell,10
321,Bench,buy,10
33089,Ginger,sell,10
322,Bench,sell,10
33090,Ginger,buy,10
323,Bench,buy,10
33091,Ginger,sell,10
324,Bench,sell,10
33092,Lab,sell,10
325,KING,sell,10
33093,Lab,buy,10
326,Bench,buy,10
33094,Lab,buy,10
327,KING,buy,10
33095,Ginger,buy,10
328,KING,sell,10
33096,Ginger,buy,10
329,KING,buy,10
33097,Lab,buy,10
330,Bench,sell,10
33098,Lab,sell,10
331,Bench,buy,10
33099,Ginger,buy,10
332,Ginger,sell,10
33100,KING,sell,10
333,Ginger,buy,10
33101,Ginger,sell,10
334,Bench,sell,10
33102,Bench,sell,10
335,Bench,buy,10
33103,Lab,sell,10
336,Bench,sell,10
33104,Bench,buy,10
337,Bench,buy,10
33105,Lab,buy,10
338,Bench,sell,10
33106,Ginger,buy,10
339,Bench,sell,10
33107,Lab,buy,10
340,Bench,buy,10
33108,KING,buy,10
341,Bench,buy,10
33109,Lab,sell,10
342,Ginger,sell,10
33110,Ginger,sell,10
343,Ginger,buy,10
33111,Lab,sell,10
344,KING,sell,10
33112,KING,sell,10
345,Bench,sell,10
33113,Lab,buy,10
346,Lab,sell,10
33114,Lab,sell,10
347,Ginger,sell,10
33115,Ginger,buy,10
348,Bench,buy,10
33116,KING,buy,10
349,KING,buy,10
33117,KING,sell,10
350,Ginger,buy,10
33118,Lab,sell,10
351,Lab,buy,10
33119,Lab,buy,10
352,KING,sell,10
33120,KING,buy,10
353,KING,buy,10
33121,Bench,sell,10
354,Bench,sell,10
33122,Lab,buy,10
355,Bench,buy,10
33123,Bench,sell,10
356,Lab,sell,10
33124,Bench,buy,10
357,Lab,buy,10
33125,Lab,buy,10
358,Bench,sell,10
33126,KING,sell,10
359,Bench,buy,10
33127,KING,buy,10
360,KING,sell,10
33128,Lab,sell,10
361,Ginger,sell,10
33129,Lab,sell,10
362,KING,buy,10
33130,Bench,buy,10
363,Bench,sell,10
33131,Bench,sell,10
364,Ginger,buy,10
33132,KING,sell,10
365,Bench,buy,10
33133,Bench,buy,10
366,Ginger,sell,10
33134,Lab,buy,10
367,Bench,sell,10
33135,Lab,buy,10
368,KING,sell,10
33136,Bench,sell,10
369,Ginger,buy,10
33137,KING,buy,10
370,Bench,buy,10
33138,Bench,sell,10
371,KING,buy,10
33139,Bench,sell,10
372,Ginger,sell,10
33140,Bench,buy,10
373,Ginger,sell,10
33141,Lab,sell,10
374,Ginger,buy,10
33142,Bench,buy,10
375,Ginger,buy,10
33143,Ginger,sell,10
376,Bench,sell,10
33144,Ginger,sell,10
377,Lab,sell,10
33145,Bench,buy,10
378,Bench,buy,10
33146,Lab,buy,10
379,Lab,buy,10
33147,Ginger,buy,10
380,Lab,sell,10
33148,Ginger,buy,10
381,Lab,buy,10
33149,KING,sell,10
382,Ginger,sell,10
33150,KING,buy,10
383,Ginger,buy,10
33151,Ginger,sell,10
384,Lab,sell,10
33152,Ginger,sell,10
385,KING,sell,10
33153,Lab,sell,10
386,KING,buy,10
33154,Ginger,buy,10
387,KING,sell,10
33155,Ginger,buy,10
388,Lab,buy,10
33156,KING,sell,10
389,KING,buy,10
33157,KING,sell,10
390,Ginger,sell,10
33158,Ginger,sell,10
391,Lab,sell,10
33159,KING,buy,10
392,Ginger,buy,10
33160,Lab,buy,10
393,Lab,buy,10
33161,Ginger,buy,10
394,Bench,sell,10
33162,KING,buy,10
395,Ginger,sell,10
33163,Bench,sell,10
396,Bench,buy,10
33164,Lab,sell,10
397,Lab,sell,10
33165,Bench,buy,10
398,Ginger,buy,10
33166,Lab,buy,10
399,Lab,buy,10
33167,KING,sell,10
400,Lab,sell,10
33168,Lab,sell,10
401,Ginger,sell,10
33169,Lab,sell,10
402,Lab,buy,10
33170,Ginger,sell,10
403,Ginger,buy,10
33171,Bench,sell,10
404,Lab,sell,10
33172,Lab,sell,10
405,KING,sell,10
33173,Bench,buy,10
406,Lab,buy,10
33174,KING,buy,10
407,KING,buy,10
33175,Lab,buy,10
408,Bench,sell,10
33176,Lab,buy,10
409,Bench,buy,10
33177,Ginger,buy,10
410,KING,sell,10
33178,KING,sell,10
411,Ginger,sell,10
33179,Lab,buy,10
412,Bench,sell,10
33180,KING,buy,10
413,KING,buy,10
33181,Ginger,sell,10
414,Ginger,buy,10
33182,Lab,sell,10
415,Bench,sell,10
33183,Ginger,buy,10
416,Lab,sell,10
33184,Ginger,sell,10
417,Bench,buy,10
33185,KING,sell,10
418,Bench,buy,10
33186,Bench,sell,10
419,Lab,buy,10
33187,KING,sell,10
420,Lab,sell,10
33188,KING,buy,10
421,Bench,sell,10
33189,Ginger,buy,10
422,Ginger,sell,10
33190,Bench,buy,10
423,Lab,sell,10
33191,Lab,sell,10
424,Bench,buy,10
33192,KING,sell,10
425,Lab,buy,10
33193,Lab,buy,10
426,Lab,buy,10
33194,KING,buy,10
427,Ginger,buy,10
33195,Lab,buy,10
428,Lab,sell,10
33196,KING,sell,10
429,Ginger,sell,10
33197,Lab,sell,10
430,Ginger,buy,10
33198,KING,buy,10
431,Bench,sell,10
33199,Lab,buy,10
432,Lab,buy,10
33200,KING,buy,10
433,Bench,buy,10
33201,Lab,sell,10
434,Ginger,sell,10
33202,Bench,sell,10
435,Lab,sell,10
33203,Bench,buy,10
436,Ginger,buy,10
33204,Lab,buy,10
437,Lab,sell,10
33205,Ginger,sell,10
438,Ginger,sell,10
33206,Bench,sell,10
439,Lab,buy,10
33207,KING,sell,10
440,KING,sell,10
33208,Bench,sell,10
441,Lab,buy,10
33209,KING,buy,10
442,Ginger,buy,10
33210,Bench,buy,10
443,KING,buy,10
33211,KING,sell,10
444,Lab,sell,10
33212,KING,sell,10
445,Lab,sell,10
33213,Bench,buy,10
446,Lab,buy,10
33214,Ginger,buy,10
447,Lab,sell,10
33215,KING,sell,10
448,Lab,buy,10
33216,Bench,sell,10
449,Ginger,sell,10
33217,KING,buy,10
450,Ginger,buy,10
33218,KING,buy,10
451,Lab,buy,10
33219,Lab,sell,10
452,Lab,sell,10
33220,KING,sell,10
453,Lab,buy,10
33221,KING,buy,10
454,Ginger,sell,10
33222,Bench,buy,10
455,Ginger,buy,10
33223,Lab,buy,10
456,Bench,sell,10
33224,Bench,sell,10
457,Ginger,sell,10
33225,Lab,sell,10
458,Lab,sell,10
33226,KING,sell,10
459,Lab,buy,10
33227,KING,buy,10
460,KING,sell,10
33228,Lab,buy,10
461,Bench,buy,10
33229,KING,buy,10
462,Ginger,buy,10
33230,Ginger,sell,10
463,KING,buy,10
33231,Bench,buy,10
464,Bench,sell,10
33232,Ginger,buy,10
465,KING,sell,10
33233,Bench,sell,10
466,Bench,buy,10
33234,KING,sell,10
467,KING,sell,10
33235,KING,buy,10
468,KING,buy,10
33236,Bench,buy,10
469,Lab,sell,10
33237,Bench,sell,10
470,KING,buy,10
33238,Bench,sell,10
471,Bench,sell,10
33239,Ginger,sell,10
472,Lab,buy,10
33240,Lab,sell,10
473,Ginger,sell,10
33241,Bench,buy,10
474,Bench,buy,10
33242,Bench,buy,10
475,Ginger,buy,10
33243,Ginger,sell,10
476,KING,sell,10
33244,Lab,buy,10
477,KING,buy,10
33245,Ginger,sell,10
478,KING,sell,10
33246,Ginger,buy,10
479,Ginger,sell,10
33247,Ginger,buy,10
480,Bench,sell,10
33248,Ginger,buy,10
481,KING,sell,10
33249,Ginger,sell,10
482,KING,buy,10
33250,KING,sell,10
483,Bench,buy,10
33251,Ginger,sell,10
484,Ginger,buy,10
33252,Ginger,buy,10
485,KING,buy,10
33253,Lab,sell,10
486,Lab,sell,10
33254,KING,buy,10
487,Lab,sell,10
33255,Ginger,sell,10
488,Lab,sell,10
33256,Ginger,buy,10
489,KING,sell,10
33257,Lab,buy,10
490,Lab,buy,10
33258,Bench,sell,10
491,KING,sell,10
33259,Ginger,buy,10
492,KING,buy,10
33260,KING,sell,10
493,Lab,buy,10
33261,Bench,sell,10
494,KING,buy,10
33262,KING,buy,10
495,Lab,buy,10
33263,Bench,buy,10
496,Bench,sell,10
33264,Bench,buy,10
497,Ginger,sell,10
33265,Ginger,sell,10
498,Bench,sell,10
33266,Bench,sell,10
499,Bench,buy,10
33267,Lab,sell,10
500,Ginger,buy,10
33268,Lab,sell,10
501,Bench,buy,10
33269,Bench,buy,10
502,Bench,sell,10
33270,Lab,sell,10
503,KING,sell,10
33271,Ginger,sell,10
504,KING,buy,10
33272,Bench,sell,10
505,Bench,buy,10
33273,Ginger,buy,10
506,Lab,sell,10
33274,Lab,buy,10
507,Lab,sell,10
33275,Lab,buy,10
508,KING,sell,10
33276,Lab,buy,10
509,Lab,sell,10
33277,Bench,buy,10
510,Lab,buy,10
33278,Ginger,buy,10
511,Lab,sell,10
33279,Lab,sell,10
512,Lab,buy,10
33280,KING,sell,10
513,KING,buy,10
33281,Ginger,sell,10
514,Lab,buy,10
33282,KING,sell,10
515,Lab,buy,10
33283,KING,buy,10
516,Bench,sell,10
33284,Lab,sell,10
517,KING,sell,10
33285,Bench,sell,10
518,Bench,buy,10
33286,Lab,buy,10
519,Lab,sell,10
33287,Bench,sell,10
520,Lab,buy,10
33288,Ginger,buy,10
521,Lab,sell,10
33289,Lab,sell,10
522,KING,buy,10
33290,KING,buy,10
523,KING,sell,10
33291,Lab,buy,10
524,Lab,buy,10
33292,Bench,buy,10
525,KING,buy,10
33293,Bench,buy,10
526,Ginger,sell,10
33294,Lab,buy,10
527,Ginger,buy,10
33295,Lab,sell,10
528,Bench,sell,10
33296,Lab,buy,10
529,Ginger,sell,10
33297,Bench,sell,10
530,Lab,sell,10
33298,Bench,sell,10
531,Lab,sell,10
33299,Ginger,sell,10
532,Ginger,buy,10
33300,Bench,sell,10
533,Lab,buy,10
33301,Bench,buy,10
534,Lab,sell,10
33302,KING,sell,10
535,Lab,buy,10
33303,Bench,sell,10
536,Bench,buy,10
33304,Bench,buy,10
537,Lab,buy,10
33305,Lab,sell,10
538,Lab,sell,10
33306,Ginger,buy,10
539,Ginger,sell,10
33307,Ginger,sell,10
540,Ginger,buy,10
33308,Bench,buy,10
541,Lab,buy,10
33309,Ginger,sell,10
542,Lab,sell,10
33310,Ginger,sell,10
543,Bench,sell,10
33311,Ginger,buy,10
544,Lab,sell,10
33312,Lab,buy,10
545,Lab,buy,10
33313,Bench,buy,10
546,Bench,buy,10
33314,Lab,sell,10
547,Lab,buy,10
33315,KING,buy,10
548,Bench,sell,10
33316,Ginger,buy,10
549,Bench,buy,10
33317,Ginger,buy,10
550,Lab,sell,10
33318,Ginger,sell,10
551,Lab,buy,10
33319,Lab,buy,10
552,KING,sell,10
33320,Ginger,sell,10
553,Ginger,sell,10
33321,Ginger,sell,10
554,KING,sell,10
33322,Bench,sell,10
555,KING,buy,10
33323,Lab,sell,10
556,KING,buy,10
33324,Lab,sell,10
557,Ginger,buy,10
33325,Ginger,buy,10
558,Bench,sell,10
33326,Lab,sell,10
559,Bench,buy,10
33327,Ginger,buy,10
560,Bench,sell,10
33328,Lab,buy,10
561,KING,sell,10
33329,Lab,buy,10
562,KING,buy,10
33330,Ginger,sell,10
563,Bench,sell,10
33331,Ginger,buy,10
564,Bench,buy,10
33332,Ginger,buy,10
565,Bench,buy,10
33333,Bench,buy,10
566,Ginger,sell,10
33334,Bench,sell,10
567,Ginger,sell,10
33335,Lab,buy,10
568,Ginger,buy,10
33336,Bench,sell,10
569,Ginger,sell,10
33337,Bench,buy,10
570,Ginger,buy,10
33338,Bench,buy,10
571,Bench,sell,10
33339,Ginger,sell,10
572,Bench,buy,10
33340,KING,sell,10
573,Ginger,buy,10
33341,Ginger,buy,10
574,KING,sell,10
33342,KING,sell,10
575,KING,buy,10
33343,Lab,sell,10
576,Lab,sell,10
33344,Lab,sell,10
577,Lab,buy,10
33345,Lab,sell,10
578,Lab,sell,10
33346,KING,buy,10
579,KING,sell,10
33347,KING,buy,10
580,Lab,buy,10
33348,Bench,sell,10
581,KING,buy,10
33349,Lab,buy,10
582,KING,sell,10
33350,Lab,buy,10
583,Ginger,sell,10
33351,Bench,buy,10
584,KING,buy,10
33352,Lab,buy,10
585,Ginger,sell,10
33353,Ginger,sell,10
586,Lab,sell,10
33354,KING,sell,10
587,Ginger,buy,10
33355,Bench,sell,10
588,Ginger,buy,10
33356,Ginger,buy,10
589,Lab,buy,10
33357,Lab,sell,10
590,Lab,sell,10
33358,KING,buy,10
591,Bench,sell,10
33359,Bench,buy,10
592,Bench,buy,10
33360,Lab,sell,10
593,Lab,buy,10
33361,KING,sell,10
594,KING,sell,10
33362,Lab,sell,10
595,Lab,sell,10
33363,Lab,buy,10
596,KING,buy,10
33364,Ginger,sell,10
597,Lab,buy,10
33365,Ginger,sell,10
598,Ginger,sell,10
33366,Lab,buy,10
599,Ginger,buy,10
33367,Ginger,buy,10
600,Lab,sell,10
33368,KING,sell,10
601,Lab,sell,10
33369,KING,buy,10
602,Lab,buy,10
33370,Lab,buy,10
603,Lab,buy,10
33371,Ginger,buy,10
604,KING,sell,10
33372,KING,buy,10
605,Lab,sell,10
